date,latitude,longitude,crime_type
2025-07-01 04:00:00,37.77806996585132,-122.41769672876873,assault
2025-07-05 06:00:00,37.776267069006,-122.42183169412887,assault
2025-07-09 03:00:00,37.77165489148126,-122.42460828727579,assault
2025-07-15 13:00:00,37.77091685231273,-122.4200054602908,theft
2025-07-02 22:00:00,37.77485254086922,-122.41844034157917,vandalism
2025-07-28 07:00:00,37.77745028196795,-122.42021361557978,theft
2025-07-12 04:00:00,37.77752714758721,-122.42123396833766,burglary
2025-07-16 09:00:00,37.77596850063168,-122.42141468630174,burglary
2025-07-27 11:00:00,37.775046024514985,-122.41906115590267,vandalism
2025-07-05 09:00:00,37.77643521300724,-122.42206834624771,burglary
2025-07-28 21:00:00,37.77233400845684,-122.42038544891423,assault
2025-07-28 10:00:00,37.779960963589076,-122.41714866028734,theft
2025-07-28 08:00:00,37.77992181525437,-122.42330396923671,assault
2025-07-05 23:00:00,37.77618643694387,-122.41953100105921,burglary
2025-07-26 03:00:00,37.77549190125998,-122.42476696823839,fraud
2025-07-03 09:00:00,37.77366573708203,-122.41871621098997,theft
2025-07-15 09:00:00,37.7764862465374,-122.42233642763239,assault
2025-07-20 17:00:00,37.77282604788695,-122.41634122456091,vandalism
2025-07-05 20:00:00,37.768229163907016,-122.42383084192893,assault
2025-07-06 06:00:00,37.76675767809853,-122.41807376288959,fraud
2025-07-17 08:00:00,37.77250150500051,-122.41573660676441,burglary
2025-07-27 16:00:00,37.77536913436876,-122.42249206820426,theft
2025-07-03 09:00:00,37.775895915201865,-122.42198565478698,vandalism
2025-07-27 09:00:00,37.77343972897447,-122.42223258693312,theft
2025-07-22 08:00:00,37.77532550550143,-122.4208575880652,vandalism
2025-07-04 23:00:00,37.77407731492884,-122.41784773460243,theft
2025-07-27 13:00:00,37.771902061727054,-122.42110251480166,burglary
2025-07-05 21:00:00,37.77473876647309,-122.42276287467561,vandalism
2025-07-24 07:00:00,37.7773388713371,-122.42545626111975,robbery
2025-07-26 00:00:00,37.772037814756764,-122.41459415748047,theft
2025-07-21 07:00:00,37.772039186160946,-122.41435851310875,theft
2025-07-10 20:00:00,37.771692248218145,-122.41771928888153,assault
2025-07-12 07:00:00,37.76909044379648,-122.42183115108327,vandalism
2025-07-08 20:00:00,37.77345939287756,-122.4171568936546,fraud
2025-07-30 07:00:00,37.77704225833886,-122.41655387924752,robbery
2025-07-19 14:00:00,37.7754217482515,-122.42016274439423,burglary
2025-07-25 04:00:00,37.77439224734783,-122.419275894368,assault
2025-07-11 06:00:00,37.77528719439472,-122.41570469531153,robbery
2025-07-04 03:00:00,37.773433055537716,-122.42432138407116,vandalism
2025-07-07 09:00:00,37.76905634008821,-122.41640473153063,robbery
2025-07-28 07:00:00,37.77725115634544,-122.42032746143407,theft
2025-07-19 02:00:00,37.778113373721354,-122.42273773490604,theft
2025-07-04 13:00:00,37.7727155296718,-122.42249091941989,assault
2025-07-30 00:00:00,37.77444749313818,-122.42199416640355,vandalism
2025-07-12 20:00:00,37.77418900248682,-122.4230302121603,vandalism
2025-07-10 03:00:00,37.775953866428274,-122.41408583307683,robbery
2025-07-03 20:00:00,37.77996968036988,-122.4179263911845,assault
2025-07-02 22:00:00,37.77837937373587,-122.41620655173917,vandalism
2025-07-04 21:00:00,37.773769257323764,-122.41771289512515,fraud
2025-07-19 20:00:00,37.7765273915845,-122.41921631717459,fraud
2025-07-09 11:00:00,37.778663070605724,-122.41917573402989,theft
2025-07-10 01:00:00,37.77612503549319,-122.42059253791673,robbery
2025-07-20 17:00:00,37.77488590178668,-122.42034734712932,burglary
2025-07-18 23:00:00,37.776238000284,-122.42362431012144,theft
2025-07-15 04:00:00,37.772790185432314,-122.41615452154687,assault
2025-07-23 22:00:00,37.77322815662769,-122.42483969985801,vandalism
2025-07-26 11:00:00,37.7717078972944,-122.42257583177158,theft
2025-07-13 00:00:00,37.77582119354971,-122.41336389760711,burglary
2025-07-11 13:00:00,37.77450579128194,-122.4189914813508,burglary
2025-07-15 20:00:00,37.77243064581596,-122.4188668686649,fraud
2025-07-01 22:00:00,37.77440746176514,-122.4174879843567,assault
2025-07-22 17:00:00,37.776309994782295,-122.42402101247936,theft
2025-07-05 03:00:00,37.780644136918,-122.4235813800994,robbery
2025-07-08 11:00:00,37.777936203594116,-122.42073468303964,theft
2025-07-10 06:00:00,37.768047556427554,-122.42211008287263,fraud
2025-07-28 10:00:00,37.77561792540046,-122.41962486789502,burglary
2025-07-19 09:00:00,37.779187972788144,-122.4179433521141,assault
2025-07-26 07:00:00,37.770886379526374,-122.41523251085638,assault
2025-07-14 12:00:00,37.77655467781064,-122.41696673498063,robbery
2025-07-22 11:00:00,37.77419007344341,-122.42238283013506,assault
2025-07-01 15:00:00,37.77835087159275,-122.42052489223384,fraud
2025-07-14 23:00:00,37.77611277158504,-122.42134083551375,fraud
2025-07-11 17:00:00,37.772247953636324,-122.42244968263704,fraud
2025-07-21 16:00:00,37.77429744556513,-122.42313252533803,assault
2025-07-07 15:00:00,37.77447491297186,-122.41440706283682,assault
2025-07-20 18:00:00,37.774530465355575,-122.41936807327029,fraud
2025-07-28 15:00:00,37.77825778883433,-122.4200726906198,assault
2025-07-29 17:00:00,37.77237214023583,-122.41794722730022,assault
2025-07-29 02:00:00,37.77790915392899,-122.41779876168877,burglary
2025-07-16 19:00:00,37.77399325097224,-122.41604352303888,theft
2025-07-23 16:00:00,37.77557053331899,-122.42163098484009,vandalism
2025-07-29 18:00:00,37.775117132758844,-122.41819183334938,assault
2025-07-18 18:00:00,37.77483458398576,-122.42213352192906,vandalism
2025-07-26 12:00:00,37.77485919149667,-122.41997047383121,vandalism
2025-07-12 03:00:00,37.77927207567482,-122.41922977229851,burglary
2025-07-25 00:00:00,37.77742734977472,-122.41893654801284,assault
2025-07-18 08:00:00,37.77381185293126,-122.41906903668246,fraud
2025-07-07 23:00:00,37.77964836176237,-122.41699450705237,vandalism
2025-07-02 18:00:00,37.77572404322198,-122.42119096517293,assault
2025-07-24 03:00:00,37.77597287277798,-122.41885497718128,robbery
2025-07-12 20:00:00,37.77238804276201,-122.42167671451855,fraud
2025-07-17 12:00:00,37.77340750402479,-122.41063774230234,robbery
2025-07-01 11:00:00,37.77283448947622,-122.42213859295329,robbery
2025-07-26 06:00:00,37.77515821859498,-122.42150195796303,vandalism
2025-07-13 13:00:00,37.776816349238345,-122.41675205576895,robbery
2025-07-11 12:00:00,37.77600169689827,-122.4206883954305,burglary
2025-07-21 18:00:00,37.77966413246821,-122.41675086161689,burglary
2025-07-02 10:00:00,37.77223672598437,-122.41894093221882,vandalism
2025-07-04 17:00:00,37.77524460713062,-122.42060956779966,assault
2025-07-26 04:00:00,37.77105118201211,-122.42165826604737,theft
2025-07-26 01:00:00,37.772134387085195,-122.4217665096849,assault
2025-07-18 09:00:00,37.778693735132016,-122.42057696300753,assault
2025-07-05 18:00:00,37.77351050540059,-122.41992318895502,assault
2025-07-26 16:00:00,37.772489908611824,-122.42189564373027,assault
2025-07-09 03:00:00,37.76851006937326,-122.41972769729055,fraud
2025-07-21 20:00:00,37.772459936056634,-122.422682345878,theft
2025-07-27 01:00:00,37.77428415917742,-122.4171322963502,fraud
2025-07-21 12:00:00,37.770827791120645,-122.41655791280162,robbery
2025-07-04 02:00:00,37.77411164983305,-122.42151297557062,assault
2025-07-18 04:00:00,37.77871189318198,-122.42168051916533,burglary
2025-07-16 15:00:00,37.77277808397902,-122.41886624957897,vandalism
2025-07-18 11:00:00,37.77206985085189,-122.4156039017209,vandalism
2025-07-12 12:00:00,37.77152829559941,-122.41494000900724,fraud
2025-07-29 03:00:00,37.771474707722454,-122.4236082281697,fraud
2025-07-17 09:00:00,37.77650673234067,-122.41638108551105,burglary
2025-07-20 00:00:00,37.77504600621065,-122.4195846600138,assault
2025-07-08 23:00:00,37.77777057063783,-122.41952656910138,theft
2025-07-29 16:00:00,37.780959513674965,-122.41788586290305,robbery
2025-07-05 02:00:00,37.76940882660428,-122.42084287241124,vandalism
2025-07-23 19:00:00,37.776040236125326,-122.41610989810367,robbery
2025-07-04 23:00:00,37.7715441419967,-122.41512811318469,theft
2025-07-28 15:00:00,37.777266697894106,-122.41501614716739,fraud
2025-07-28 14:00:00,37.774084263996784,-122.4249317443648,vandalism
2025-07-08 21:00:00,37.774981968282596,-122.42008897180618,robbery
2025-07-02 12:00:00,37.771050467716215,-122.42520569175441,fraud
2025-07-16 08:00:00,37.77362071892466,-122.42169584018582,theft
2025-07-29 22:00:00,37.77516898675333,-122.42659249661338,robbery
2025-07-22 20:00:00,37.77896823444042,-122.41804920009608,assault
2025-07-12 14:00:00,37.77251631841778,-122.41874207109325,fraud
2025-07-10 00:00:00,37.77324792528541,-122.42069780331967,theft
2025-07-12 08:00:00,37.77773286892655,-122.42177344433165,robbery
2025-07-03 13:00:00,37.772321979148906,-122.41845790512693,assault
2025-07-25 19:00:00,37.778327155431924,-122.42243426621411,assault
2025-07-15 05:00:00,37.774872740275825,-122.4226383863443,theft
2025-07-17 12:00:00,37.77580936888478,-122.4230072486058,burglary
2025-07-30 02:00:00,37.77600256690753,-122.42001152279221,vandalism
2025-07-01 18:00:00,37.77305133833978,-122.4211469227086,theft
2025-07-08 08:00:00,37.77606966045842,-122.42055271405539,assault
2025-07-26 11:00:00,37.77258289064706,-122.41783457377994,assault
2025-07-17 11:00:00,37.7733936909877,-122.41651011018541,theft
2025-07-19 12:00:00,37.7765760728981,-122.4150485576453,burglary
2025-07-10 16:00:00,37.77578018186693,-122.41921958906609,vandalism
2025-07-04 03:00:00,37.77467510514749,-122.4183572326923,robbery
2025-07-12 00:00:00,37.77112380505221,-122.41883346092861,theft
2025-07-19 22:00:00,37.771872525131954,-122.42442255709643,vandalism
2025-07-30 21:00:00,37.775730127131716,-122.42050909116792,vandalism
2025-07-16 23:00:00,37.77709642169046,-122.42049529466821,fraud
2025-07-24 11:00:00,37.77157106348644,-122.42093243847731,assault
2025-07-22 01:00:00,37.77238052425765,-122.41952281798585,robbery
2025-07-16 06:00:00,37.775302555522536,-122.42005844165963,theft
2025-07-06 23:00:00,37.77523836358789,-122.42235898029178,assault
2025-07-03 20:00:00,37.77002812837372,-122.41985307786153,fraud
2025-07-05 02:00:00,37.77538468904032,-122.42131715119125,fraud
2025-07-17 11:00:00,37.773104896569315,-122.42725772818075,assault
2025-07-02 00:00:00,37.77982313988919,-122.42359120676093,burglary
2025-07-20 12:00:00,37.77564759562821,-122.41913325702255,vandalism
2025-07-21 03:00:00,37.77616442034963,-122.41612432605753,theft
2025-07-24 12:00:00,37.77624207790657,-122.42668160977303,theft
2025-07-07 06:00:00,37.77125821785805,-122.42201117490126,theft
2025-07-06 23:00:00,37.78073163067933,-122.418105638498,assault
2025-07-24 16:00:00,37.77003126625765,-122.41676541360874,burglary
2025-07-02 14:00:00,37.7772871094251,-122.42066034068472,robbery
2025-07-05 12:00:00,37.77675599181244,-122.42144834707526,fraud
2025-07-29 20:00:00,37.773468992860266,-122.41574086775033,assault
2025-07-02 17:00:00,37.776899350950146,-122.417011721882,robbery
2025-07-08 17:00:00,37.77394728040353,-122.41682414480577,fraud
2025-07-17 13:00:00,37.77287361566543,-122.42080419200747,fraud
2025-07-10 06:00:00,37.77630867750806,-122.41605891728695,burglary
2025-07-27 09:00:00,37.77188031702674,-122.4252352061986,vandalism
2025-07-06 12:00:00,37.77422723452373,-122.41600630972502,theft
2025-07-07 18:00:00,37.773117469753814,-122.41959959646032,robbery
2025-07-09 22:00:00,37.77389206147129,-122.41901319742625,assault
2025-07-10 18:00:00,37.77619818579739,-122.42223575797424,robbery
2025-07-28 09:00:00,37.77311690088296,-122.42484207904432,vandalism
2025-07-25 11:00:00,37.77432302826079,-122.41907688755663,theft
2025-07-01 08:00:00,37.773390564244295,-122.41774581635123,robbery
2025-07-04 01:00:00,37.779231989996724,-122.41729192284554,vandalism
2025-07-21 11:00:00,37.775927837194644,-122.41761566421252,assault
2025-07-11 12:00:00,37.7755602088989,-122.41829551491483,burglary
2025-07-10 13:00:00,37.776950255513874,-122.42217135930858,fraud
2025-07-22 14:00:00,37.77311759626968,-122.41709757178243,assault
2025-07-08 05:00:00,37.777477771675,-122.42250686704242,theft
2025-07-28 04:00:00,37.7759385332375,-122.4160788072918,fraud
2025-07-07 23:00:00,37.77021732729174,-122.41965194560642,assault
2025-07-08 01:00:00,37.7706159075007,-122.41955212765959,assault
2025-07-17 08:00:00,37.77318310884165,-122.41680222014509,assault
2025-07-27 09:00:00,37.77093698051241,-122.41639559412339,assault
2025-07-09 01:00:00,37.774185164617904,-122.41708808396315,fraud
2025-07-22 12:00:00,37.77185878602575,-122.42186137354867,theft
2025-07-02 04:00:00,37.77460683084079,-122.41711199134868,vandalism
2025-07-07 20:00:00,37.7791351281278,-122.42184436882991,robbery
2025-07-18 13:00:00,37.77475186928933,-122.41703629579482,burglary
2025-07-15 02:00:00,37.77399110663529,-122.42367548958818,robbery
2025-07-27 23:00:00,37.77606472794336,-122.41968104018581,robbery
2025-07-21 15:00:00,37.77281074062123,-122.42186267341852,burglary
2025-07-16 04:00:00,37.77743024292819,-122.41679019304266,fraud
2025-07-15 05:00:00,37.776385638859374,-122.41605449967773,theft
2025-07-21 19:00:00,37.77501659668615,-122.41880301045862,burglary
2025-07-28 08:00:00,37.775362947494905,-122.41890167256818,theft
2025-07-22 06:00:00,37.78102523773169,-122.41728746863255,fraud
2025-07-14 14:00:00,37.777726936630806,-122.41603665536014,robbery
2025-07-10 00:00:00,37.78149857989349,-122.41928806647601,theft
2025-07-13 12:00:00,37.77649609057988,-122.42089902597483,fraud
2025-07-06 11:00:00,37.77048492567199,-122.41745819754067,fraud
2025-07-03 21:00:00,37.77411347889141,-122.42497618211328,vandalism
2025-07-11 11:00:00,37.76979938537636,-122.41667104538132,burglary
2025-07-18 06:00:00,37.776484909104006,-122.42153056084832,vandalism
2025-07-19 12:00:00,37.77713621259204,-122.42012068359881,robbery
2025-07-08 13:00:00,37.77224225201213,-122.41665184603065,burglary
2025-07-07 22:00:00,37.77293309086106,-122.42064652854917,robbery
2025-07-04 18:00:00,37.775346252688706,-122.41745777336428,vandalism
2025-07-30 17:00:00,37.77130568781021,-122.41598327373778,fraud
2025-07-23 02:00:00,37.77108052069227,-122.41906990072985,robbery
2025-07-02 14:00:00,37.778615896144125,-122.41846565553251,burglary
2025-07-06 05:00:00,37.77524413185449,-122.41975830762183,burglary
2025-07-19 18:00:00,37.77322567192689,-122.41905320600881,robbery
2025-07-08 04:00:00,37.769823643334334,-122.42274921433985,burglary
2025-07-28 04:00:00,37.77745705407069,-122.42028121425967,fraud
2025-07-10 03:00:00,37.77284644536335,-122.42326461682094,fraud
2025-07-27 13:00:00,37.780482053337614,-122.42209630167358,burglary
2025-07-03 09:00:00,37.77747793029308,-122.42540884706202,robbery
2025-07-28 11:00:00,37.77247557443678,-122.41860821553948,vandalism
2025-07-20 19:00:00,37.77275358490861,-122.41432519350387,burglary
2025-07-19 23:00:00,37.78006555348883,-122.42076831720541,burglary
2025-07-16 00:00:00,37.7746472216595,-122.41650459922828,burglary
2025-07-01 00:00:00,37.773360066315036,-122.41602292155194,burglary
2025-07-17 02:00:00,37.77498316506543,-122.42299741170304,robbery
2025-07-15 11:00:00,37.77334626204984,-122.42235138175307,vandalism
2025-07-08 21:00:00,37.775623145431325,-122.41642760573494,vandalism
2025-07-22 00:00:00,37.77467252913545,-122.41967702408897,theft
2025-07-08 22:00:00,37.77752652394154,-122.42327236659845,burglary
2025-07-22 03:00:00,37.77373427769029,-122.42131057876078,burglary
2025-07-16 08:00:00,37.77224555089993,-122.41814101926556,theft
2025-07-18 00:00:00,37.77385304591013,-122.42178181002231,vandalism
2025-07-05 20:00:00,37.77383474830533,-122.4277236105963,assault
2025-07-06 13:00:00,37.77466739855442,-122.42036603953161,fraud
2025-07-03 09:00:00,37.77680362086417,-122.42012297958156,assault
2025-07-24 03:00:00,37.77663972690242,-122.41937232069756,vandalism
2025-07-29 12:00:00,37.77849897602758,-122.41562334988012,burglary
2025-07-28 23:00:00,37.772465530966805,-122.4192394316063,assault
2025-07-08 04:00:00,37.776066160369155,-122.41867118793672,robbery
2025-07-07 04:00:00,37.777081959541064,-122.41623338907905,robbery
2025-07-04 07:00:00,37.772877338781065,-122.4193689679525,theft
2025-07-09 20:00:00,37.774277106841055,-122.41299043776412,vandalism
2025-07-09 10:00:00,37.769650066377345,-122.42319112488194,vandalism
2025-07-10 12:00:00,37.77762057308538,-122.42220244313933,assault
2025-07-29 03:00:00,37.77425350539304,-122.41755812477518,burglary
2025-07-10 10:00:00,37.77731969253004,-122.41563705940118,vandalism
2025-07-28 10:00:00,37.775518148553644,-122.4200023849906,assault
2025-07-23 03:00:00,37.77434450431308,-122.42243186351236,assault
2025-07-19 08:00:00,37.77012159160194,-122.41411703124432,fraud
2025-07-17 17:00:00,37.770655142167854,-122.4217771066844,fraud
2025-07-02 22:00:00,37.76712056144698,-122.4183828366466,vandalism
2025-07-10 16:00:00,37.77321215955152,-122.41545754456595,assault
2025-07-13 16:00:00,37.78173474610955,-122.42072481567025,theft
2025-07-22 21:00:00,37.771036157831446,-122.42126638351176,theft
2025-07-06 22:00:00,37.76700570434974,-122.42106106322609,fraud
2025-07-18 06:00:00,37.77778800675876,-122.41669534623027,vandalism
2025-07-22 08:00:00,37.78199115360789,-122.41621955688439,burglary
2025-07-16 12:00:00,37.77579376319578,-122.4192988238247,theft
2025-07-24 13:00:00,37.77576619718416,-122.41375075324079,theft
2025-07-11 18:00:00,37.77397035377907,-122.41930410032218,fraud
2025-07-28 07:00:00,37.76951722830847,-122.4155230003575,fraud
2025-07-20 14:00:00,37.77054786424677,-122.42069600481275,vandalism
2025-07-01 11:00:00,37.77394974001181,-122.41239873039888,fraud
2025-07-14 17:00:00,37.77337463397991,-122.41468960575325,robbery
2025-07-15 21:00:00,37.77455448121669,-122.41978392390658,assault
2025-07-17 23:00:00,37.777387974471786,-122.41509637937385,theft
2025-07-28 19:00:00,37.773154486504254,-122.41524805852649,robbery
2025-07-16 12:00:00,37.77744915026921,-122.41474087677112,burglary
2025-07-01 07:00:00,37.773174130870295,-122.42684595900715,robbery
2025-07-06 01:00:00,37.7780147187786,-122.41724194565212,vandalism
2025-07-15 11:00:00,37.775159102701224,-122.41777310369208,burglary
2025-07-29 03:00:00,37.77359250897724,-122.41798678015716,burglary
2025-07-04 17:00:00,37.77510788218165,-122.4187449606998,fraud
2025-07-27 23:00:00,37.77401938347353,-122.41865656616146,robbery
2025-07-30 01:00:00,37.77523940271304,-122.4155505790841,vandalism
2025-07-14 03:00:00,37.777174318595556,-122.41778157987892,theft
2025-07-08 09:00:00,37.77463835320476,-122.4187492806688,fraud
2025-07-23 11:00:00,37.77379129344144,-122.41598185695548,robbery
2025-07-02 16:00:00,37.77152945138527,-122.41814592146476,theft
2025-07-30 07:00:00,37.776637534057876,-122.41785929471794,robbery
2025-07-21 21:00:00,37.775944816679214,-122.41379888867357,fraud
2025-07-07 00:00:00,37.77135417144722,-122.42070344213765,theft
2025-07-09 08:00:00,37.77740648283376,-122.4239471310152,fraud
2025-07-20 04:00:00,37.77130544790219,-122.41918290946703,robbery
2025-07-24 05:00:00,37.7779876653737,-122.41875636996512,burglary
2025-07-23 18:00:00,37.77696358998156,-122.41723541291162,assault
2025-07-11 12:00:00,37.776158996567794,-122.41907805225601,burglary
2025-07-17 05:00:00,37.7737690145225,-122.41713464226808,fraud
2025-07-25 17:00:00,37.776627339348,-122.41188614995919,fraud
2025-07-11 15:00:00,37.77812911598573,-122.41699545704337,fraud
2025-07-30 12:00:00,37.77667705576333,-122.41646805409684,theft
2025-07-19 17:00:00,37.77288924993482,-122.41978859422316,vandalism
2025-07-01 09:00:00,37.77570222094707,-122.42355577126852,fraud
2025-07-11 01:00:00,37.77829610495889,-122.42629433476138,burglary
2025-07-11 10:00:00,37.78149729454167,-122.42095604174641,assault
2025-07-01 04:00:00,37.774284361076504,-122.4271411149679,fraud
2025-07-05 22:00:00,37.777473649318395,-122.41785935292494,fraud
2025-07-16 13:00:00,37.778303441560254,-122.42054845095328,fraud
2025-07-03 16:00:00,37.772462785003036,-122.42334012459942,theft
2025-07-07 01:00:00,37.780246234954184,-122.41900737764016,fraud
2025-07-10 07:00:00,37.771704445947755,-122.42161589658092,burglary
2025-07-10 22:00:00,37.7773269565451,-122.41804767123904,robbery
2025-07-08 08:00:00,37.775815959338644,-122.41727712101053,vandalism
2025-07-12 17:00:00,37.775066726679995,-122.42150550248896,fraud
2025-07-03 14:00:00,37.78254049984435,-122.42011184354327,theft
2025-07-10 00:00:00,37.773996234294025,-122.41875531273848,burglary
2025-07-29 16:00:00,37.773947963221815,-122.42362112664063,fraud
2025-07-20 04:00:00,37.7788944364222,-122.41875557743137,theft
2025-07-26 09:00:00,37.777185411334266,-122.42369305594423,robbery
2025-07-05 08:00:00,37.778746296762876,-122.41770284906134,assault
2025-07-05 02:00:00,37.775250608147026,-122.42070549098788,fraud
2025-07-22 06:00:00,37.77585082785104,-122.42370962820213,burglary
2025-07-17 00:00:00,37.780602806838985,-122.42113992079742,theft
2025-07-17 20:00:00,37.77239213776126,-122.42101302374358,theft
2025-07-22 13:00:00,37.774591368867725,-122.41619443734983,fraud
2025-07-20 19:00:00,37.777294762214275,-122.41888008590215,theft
2025-07-30 12:00:00,37.77431241753974,-122.4222688323727,assault
2025-07-27 20:00:00,37.773189562362155,-122.4144528011384,theft
2025-07-19 04:00:00,37.776755453538364,-122.41752052879546,vandalism
2025-07-01 22:00:00,37.77890741699947,-122.42040896710573,vandalism
2025-07-24 12:00:00,37.77447749691159,-122.42406150255708,theft
2025-07-29 04:00:00,37.77439423113757,-122.42067378073844,fraud
2025-07-30 17:00:00,37.77295693592295,-122.42006153925396,vandalism
2025-07-20 01:00:00,37.774012069469784,-122.41829290300565,burglary
2025-07-04 10:00:00,37.778150818239496,-122.41757823047102,vandalism
2025-07-07 00:00:00,37.775143188612084,-122.41698025371376,theft
2025-07-04 12:00:00,37.772485028017215,-122.42423440229251,fraud
2025-07-04 05:00:00,37.77568708714097,-122.4187744855365,robbery
2025-07-20 00:00:00,37.77805358203296,-122.41987884747574,fraud
2025-07-01 00:00:00,37.77321434300936,-122.41136606817149,fraud
2025-07-03 02:00:00,37.770914184341216,-122.41920591668271,fraud
2025-07-29 12:00:00,37.78147247547962,-122.42126795959538,burglary
2025-07-30 20:00:00,37.77076441194987,-122.41906889342985,assault
2025-07-19 13:00:00,37.773822932308434,-122.41942570486403,theft
2025-07-19 16:00:00,37.77559638553558,-122.42536711792145,assault
2025-07-21 07:00:00,37.77408271689627,-122.41817508660974,robbery
2025-07-02 09:00:00,37.77467526746604,-122.42033167427203,assault
2025-07-15 11:00:00,37.77663051450362,-122.41948007364547,theft
2025-07-04 22:00:00,37.76772483502686,-122.42202070560167,theft
2025-07-03 23:00:00,37.77109931658543,-122.42268174269063,robbery
2025-07-23 22:00:00,37.77503277815821,-122.41676335299776,theft
2025-07-07 09:00:00,37.77368734896408,-122.41607463003066,robbery
2025-07-11 09:00:00,37.77528823377483,-122.41814570418369,robbery
2025-07-29 01:00:00,37.775582959847895,-122.42483239280168,theft
2025-07-19 05:00:00,37.76855224001359,-122.41795080992222,vandalism
2025-07-05 21:00:00,37.778720920996456,-122.424787809654,robbery
2025-07-13 17:00:00,37.7734051963507,-122.42138352690448,theft
2025-07-12 03:00:00,37.77230346044568,-122.41680332465373,vandalism
2025-07-03 05:00:00,37.775525065887884,-122.41742720455488,robbery
2025-07-10 19:00:00,37.77522148068335,-122.4180290979064,vandalism
2025-07-17 04:00:00,37.77849007245297,-122.41546129203823,burglary
2025-07-17 16:00:00,37.77571561948831,-122.41771995455777,fraud
2025-07-26 23:00:00,37.778374332544075,-122.42545705767512,burglary
2025-07-13 14:00:00,37.77208546787372,-122.42050859253877,vandalism
2025-07-09 14:00:00,37.775325583165625,-122.41952482537319,robbery
2025-07-10 12:00:00,37.77155575687803,-122.4198762251803,theft
2025-07-25 01:00:00,37.77519302756669,-122.4212514055253,assault
2025-07-04 02:00:00,37.7745571361332,-122.42249046840038,theft
2025-07-19 02:00:00,37.7744281077244,-122.41219776509162,assault
2025-07-05 06:00:00,37.774454417342916,-122.42056623447561,assault
2025-07-18 13:00:00,37.777109168410554,-122.41234519383987,robbery
2025-07-30 07:00:00,37.77007792102899,-122.42282387121426,vandalism
2025-07-13 17:00:00,37.77220063641165,-122.41742881979371,theft
2025-07-05 01:00:00,37.77477828451977,-122.41871107575082,vandalism
2025-07-14 22:00:00,37.77136401073159,-122.42216584858119,burglary
2025-07-19 02:00:00,37.7750383423186,-122.42080267132945,robbery
2025-07-19 14:00:00,37.77474744243628,-122.41944539020808,robbery
2025-07-13 19:00:00,37.77068873006485,-122.42193234985149,burglary
2025-07-11 08:00:00,37.77054050456124,-122.42016842178211,theft
2025-07-07 21:00:00,37.76702863529336,-122.42649470727616,fraud
2025-07-21 00:00:00,37.77123798985096,-122.41726545202918,burglary
2025-07-14 22:00:00,37.774942969774635,-122.41571854497762,theft
2025-07-23 13:00:00,37.775368563468824,-122.4180369088775,assault
2025-07-05 09:00:00,37.775505698678884,-122.41260722561618,robbery
2025-07-24 10:00:00,37.772566243562004,-122.41735371131719,theft
2025-07-04 08:00:00,37.77484508954794,-122.41597157108366,vandalism
2025-07-06 12:00:00,37.77609173382773,-122.41568491150247,vandalism
2025-07-06 17:00:00,37.7710958933515,-122.42765304006976,robbery
2025-07-08 15:00:00,37.775269987223176,-122.41812898040375,burglary
2025-07-17 16:00:00,37.776869443635505,-122.42354880485095,fraud
2025-07-14 17:00:00,37.773427683610535,-122.4229427103547,burglary
2025-07-22 03:00:00,37.778086702991054,-122.42242091981541,theft
2025-07-03 20:00:00,37.773497696968526,-122.42033814740005,burglary
2025-07-23 17:00:00,37.772319817434635,-122.41744862011778,robbery
2025-07-03 04:00:00,37.77657052353566,-122.41809803052497,theft
2025-07-19 17:00:00,37.780999881308404,-122.41943774414845,assault
2025-07-09 12:00:00,37.775156060856666,-122.41723194967638,burglary
2025-07-06 05:00:00,37.77680472341234,-122.41704954103523,burglary
2025-07-02 18:00:00,37.77337384833671,-122.4180721274323,fraud
2025-07-05 14:00:00,37.771175151340614,-122.42457351435822,theft
2025-07-28 14:00:00,37.77539879693771,-122.42161799836806,vandalism
2025-07-08 14:00:00,37.77587319991537,-122.41932101649817,burglary
2025-07-04 22:00:00,37.77382626672886,-122.41719964135058,robbery
2025-07-16 13:00:00,37.77679316955407,-122.42338573897317,burglary
2025-07-22 15:00:00,37.77293775997056,-122.41943403556932,fraud
2025-07-15 23:00:00,37.77219374120245,-122.42409687336917,assault
2025-07-29 23:00:00,37.77808192879146,-122.41632224604284,fraud
2025-07-12 16:00:00,37.778096042879625,-122.4186729581649,burglary
2025-07-09 02:00:00,37.7729969706825,-122.42343840810787,vandalism
2025-07-09 02:00:00,37.78005655147122,-122.42345818561341,burglary
2025-07-28 18:00:00,37.77403867992241,-122.41823770438525,theft
2025-07-04 20:00:00,37.77515434859394,-122.4152756032563,burglary
2025-07-28 23:00:00,37.77464604237446,-122.42269035751234,vandalism
2025-07-03 12:00:00,37.77647128065234,-122.41704018767415,theft
2025-07-27 09:00:00,37.77571426448141,-122.42102671315408,robbery
2025-07-03 02:00:00,37.775673886484746,-122.41693041769192,theft
2025-07-17 18:00:00,37.771841315104844,-122.4173504272689,fraud
2025-07-01 04:00:00,37.769834313049635,-122.41893410047555,assault
2025-07-20 09:00:00,37.77832648008476,-122.42490317391884,fraud
2025-07-26 03:00:00,37.77326366200318,-122.41735644304963,theft
2025-07-29 09:00:00,37.7747528998797,-122.417893942187,robbery
2025-07-23 05:00:00,37.77588039672967,-122.41816871074042,burglary
